ID,_wp_attached_file,Title,"Parent Slug",Permalink,Excerpt,Date,_wp_attachment_image_alt,_wp_attachment_metadata,_wp_attachment_context,Slug
858,2019/11/FR_Niedergandern_Kirche-Hottenrode_a_01_c_Ralf_König_web.jpg,"Kirche Niedergandern-Hottenrode • ©Ralf König",0,http://kulturimkreis.info/fr_niedergandern_kirche-hottenrode_a_01_c_ralf_koenig_web/,,2019-11-19,"Kirche Niedergandern-Hottenrode • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:69:""2019/11/FR_Niedergandern_Kirche-Hottenrode_a_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:69:""FR_Niedergandern_Kirche-Hottenrode_a_01_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:69:""FR_Niedergandern_Kirche-Hottenrode_a_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_niedergandern_kirche-hottenrode_a_01_c_ralf_koenig_web
855,2019/11/FR_Niedergandern_Landgut-Bodenhausen_i_01_c_Ralf_König_web.jpg,"Kapelle Landgut Bodenhausen • ©Ralf König",0,http://kulturimkreis.info/fr_niedergandern_landgut-bodenhausen_i_01_c_ralf_koenig_web/,,2019-11-19,"Kapelle Landgut Bodenhausen • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:71:""2019/11/FR_Niedergandern_Landgut-Bodenhausen_i_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:71:""FR_Niedergandern_Landgut-Bodenhausen_i_01_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:72:""FR_Niedergandern_Landgut-Bodenhausen_i_01_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:71:""FR_Niedergandern_Landgut-Bodenhausen_i_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:71:""FR_Niedergandern_Landgut-Bodenhausen_i_01_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_niedergandern_landgut-bodenhausen_i_01_c_ralf_koenig_web
854,2019/11/FR_Niedergandern_Landgut-Bodenhausen_Gutshaus_c_Ralf_König_web.jpg,"Kapelle Landgut Bodenhausen • ©Ralf König",0,http://kulturimkreis.info/fr_niedergandern_landgut-bodenhausen_gutshaus_c_ralf_koenig_web/,,2019-11-19,"Kapelle Landgut Bodenhausen • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:75:""2019/11/FR_Niedergandern_Landgut-Bodenhausen_Gutshaus_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:75:""FR_Niedergandern_Landgut-Bodenhausen_Gutshaus_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:76:""FR_Niedergandern_Landgut-Bodenhausen_Gutshaus_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:75:""FR_Niedergandern_Landgut-Bodenhausen_Gutshaus_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:75:""FR_Niedergandern_Landgut-Bodenhausen_Gutshaus_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_niedergandern_landgut-bodenhausen_gutshaus_c_ralf_koenig_web
853,2019/11/FR_Niedergandern_Landgut-Bodenhausen_a_02_c_Ralf_König_web.jpg,"Kapelle Landgut Bodenhausen • ©Ralf König",0,http://kulturimkreis.info/fr_niedergandern_landgut-bodenhausen_a_02_c_ralf_koenig_web/,,2019-11-19,"Kapelle Landgut Bodenhausen • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:71:""2019/11/FR_Niedergandern_Landgut-Bodenhausen_a_02_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:71:""FR_Niedergandern_Landgut-Bodenhausen_a_02_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:72:""FR_Niedergandern_Landgut-Bodenhausen_a_02_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:71:""FR_Niedergandern_Landgut-Bodenhausen_a_02_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:71:""FR_Niedergandern_Landgut-Bodenhausen_a_02_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_niedergandern_landgut-bodenhausen_a_02_c_ralf_koenig_web
852,2019/11/FR_Niedergandern_Landgut-Bodenhausen_a_01_c_Ralf_König_web.jpg,"Kapelle Landgut Bodenhausen • ©Ralf König",0,http://kulturimkreis.info/fr_niedergandern_landgut-bodenhausen_a_01_c_ralf_koenig_web/,,2019-11-19,"Kapelle Landgut Bodenhausen • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:71:""2019/11/FR_Niedergandern_Landgut-Bodenhausen_a_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:71:""FR_Niedergandern_Landgut-Bodenhausen_a_01_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:71:""FR_Niedergandern_Landgut-Bodenhausen_a_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_niedergandern_landgut-bodenhausen_a_01_c_ralf_koenig_web
846,2019/11/FR_Klein-Schneen_Kirche_i_02_c_Ralf_König_web.jpg,"Ev.-luth. Kirche Klein Schneen • ©Ralf König",0,http://kulturimkreis.info/fr_klein-schneen_kirche_i_02_c_ralf_koenig_web/,,2019-11-19,"Ev.-luth. Kirche Klein Schneen • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:58:""2019/11/FR_Klein-Schneen_Kirche_i_02_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:58:""FR_Klein-Schneen_Kirche_i_02_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:59:""FR_Klein-Schneen_Kirche_i_02_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:58:""FR_Klein-Schneen_Kirche_i_02_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:58:""FR_Klein-Schneen_Kirche_i_02_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_klein-schneen_kirche_i_02_c_ralf_koenig_web
845,2019/11/FR_Klein-Schneen_Kirche_i_01_c_Ralf_König_web.jpg,"Ev.-luth. Kirche Klein Schneen • ©Ralf König",0,http://kulturimkreis.info/fr_klein-schneen_kirche_i_01_c_ralf_koenig_web/,,2019-11-19,"Ev.-luth. Kirche Klein Schneen • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:58:""2019/11/FR_Klein-Schneen_Kirche_i_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:58:""FR_Klein-Schneen_Kirche_i_01_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:58:""FR_Klein-Schneen_Kirche_i_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_klein-schneen_kirche_i_01_c_ralf_koenig_web
844,2019/11/FR_Klein-Schneen_Kirche_a_02_c_Ralf_König_web.jpg,"Ev.-luth. Kirche Klein Schneen • ©Ralf König",0,http://kulturimkreis.info/fr_klein-schneen_kirche_a_02_c_ralf_koenig_web/,,2019-11-19,"Ev.-luth. Kirche Klein Schneen • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:58:""2019/11/FR_Klein-Schneen_Kirche_a_02_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:58:""FR_Klein-Schneen_Kirche_a_02_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:58:""FR_Klein-Schneen_Kirche_a_02_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_klein-schneen_kirche_a_02_c_ralf_koenig_web
843,2019/11/FR_Klein-Schneen_Kirche_a_01_c_Ralf_König_web.jpg,"Ev.-luth. Kirche Klein Schneen • ©Ralf König",0,http://kulturimkreis.info/fr_klein-schneen_kirche_a_01_c_ralf_koenig_web/,,2019-11-19,"Ev.-luth. Kirche Klein Schneen • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:58:""2019/11/FR_Klein-Schneen_Kirche_a_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:58:""FR_Klein-Schneen_Kirche_a_01_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:59:""FR_Klein-Schneen_Kirche_a_01_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:58:""FR_Klein-Schneen_Kirche_a_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:58:""FR_Klein-Schneen_Kirche_a_01_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_klein-schneen_kirche_a_01_c_ralf_koenig_web
839,2019/11/FR_Alte-Wassermühle_i_02_c_Ralf_König_web.jpg,"Alte Wassermühle Friedland • ©Ralf König",0,http://kulturimkreis.info/fr_alte-wassermuehle_i_02_c_ralf_koenig_web/,,2019-11-19,"Alte Wassermühle Friedland • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:55:""2019/11/FR_Alte-Wassermühle_i_02_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:55:""FR_Alte-Wassermühle_i_02_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:55:""FR_Alte-Wassermühle_i_02_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_alte-wassermuehle_i_02_c_ralf_koenig_web
838,2019/11/FR_Alte-Wassermühle_i_01_c_Ralf_König_web.jpg,"Alte Wassermühle Friedland • ©Ralf König",0,http://kulturimkreis.info/fr_alte-wassermuehle_i_01_c_ralf_koenig_web/,,2019-11-19,"Alte Wassermühle Friedland • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:55:""2019/11/FR_Alte-Wassermühle_i_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:55:""FR_Alte-Wassermühle_i_01_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:56:""FR_Alte-Wassermühle_i_01_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:55:""FR_Alte-Wassermühle_i_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:55:""FR_Alte-Wassermühle_i_01_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_alte-wassermuehle_i_01_c_ralf_koenig_web
837,2019/11/FR_Alte-Wassermühle_a_02_c_Ralf_König_web.jpg,"Alte Wassermühle Friedland • ©Ralf König",0,http://kulturimkreis.info/fr_alte-wassermuehle_a_02_c_ralf_koenig_web/,,2019-11-19,"Alte Wassermühle Friedland • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:55:""2019/11/FR_Alte-Wassermühle_a_02_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:55:""FR_Alte-Wassermühle_a_02_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:55:""FR_Alte-Wassermühle_a_02_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_alte-wassermuehle_a_02_c_ralf_koenig_web
836,2019/11/FR_Alte-Wassermühle_a_01_c_Ralf_König_web.jpg,"Alte Wassermühle Friedland • ©Ralf König",0,http://kulturimkreis.info/fr_alte-wassermuehle_a_01_c_ralf_koenig_web/,,2019-11-19,"Alte Wassermühle Friedland • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:55:""2019/11/FR_Alte-Wassermühle_a_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:55:""FR_Alte-Wassermühle_a_01_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:56:""FR_Alte-Wassermühle_a_01_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:55:""FR_Alte-Wassermühle_a_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:55:""FR_Alte-Wassermühle_a_01_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,fr_alte-wassermuehle_a_01_c_ralf_koenig_web
825,2019/11/DU_Ursulinenkloster_i_02_c_Ralf_König_web.jpg,"Ursulinenkloster Duderstadt • ©Ralf König",0,http://kulturimkreis.info/du_ursulinenkloster_i_02_c_ralf_koenig_web/,,2019-11-19,"Ursulinenkloster Duderstadt • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:54:""2019/11/DU_Ursulinenkloster_i_02_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:54:""DU_Ursulinenkloster_i_02_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:55:""DU_Ursulinenkloster_i_02_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:54:""DU_Ursulinenkloster_i_02_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:54:""DU_Ursulinenkloster_i_02_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,du_ursulinenkloster_i_02_c_ralf_koenig_web
824,2019/11/DU_Ursulinenkloster_i_01_c_Ralf_König_web.jpg,"Ursulinenkloster Duderstadt • ©Ralf König",0,http://kulturimkreis.info/du_ursulinenkloster_i_01_c_ralf_koenig_web/,,2019-11-19,"Ursulinenkloster Duderstadt • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:54:""2019/11/DU_Ursulinenkloster_i_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:54:""DU_Ursulinenkloster_i_01_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:55:""DU_Ursulinenkloster_i_01_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:54:""DU_Ursulinenkloster_i_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:54:""DU_Ursulinenkloster_i_01_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,du_ursulinenkloster_i_01_c_ralf_koenig_web
